number	number_sup	trip	trip_sup	onboard_at_departure	death_at_cape	left_at_cape	onboard_at_cape	death_during_voyage	onboard_at_arrival
2856		1		133	8	10		8	115
2857		3		76		1	1	1	75
2858		4		151	13	19		9	123
2859		4		144	6	6		5	131
2860		5		148	20	14	1	13	122
2861		1		149	40	16		27	106
2864		2		140	11	4		13	122
2866		2		150	14	2	1	13	136
2867		4		109	9	8	2	10	182
2868		9		177	12	3	3	19	159
2869		6		92	5	3		5	84
2870		6		157	9	12	10	30	125
2871		8		179	7	16	5	31	137
2872		3		102	30	18	35	18	101
2873		5		98	5			5	93
2874		2		93	2	2		3	94
2875		6		187	38	46		19	145
2876		1		104	4	10	2	1	95
2879		8		180	23	18		17	145
2880		1		149	15	24	14	22	121
2883		3		100	64	29	32	35	94
2884		1		100	23	15	22	19	88
2885		1		143	13	10	2	14	121
2886		4		100	6	8	1	6	87
2887		5		215	5	3	3	5	209
2888		3		92	4	4	5	4	89
2889		1		86		7	1	1	79
2890		2		120	10	8	3	6	109
2891		5		101	6	1	2	5	97
2892		1		149	2	4	1	5	141
2893		8		179	2	15	5	2	167
2894		1		100	5	1	3	3	99
2899		1		152	9	10	7	16	130
2900		6		184	58	25	39	44	154
2901		6		152	6	8	11	17	138
2902		1		84	4	11	10	5	68
2905		4		151	11	14	7	7	137
2906		7		192	16	11	3	24	160
2907		5		103	18	21	38	17	102
2909		7		153	7	6	1	8	140
2910		1		139	17	16	1	14	114
2911		6		96	8	6	13	13	91
2912		7		178	115	39	46	65	119
2913		4		104	6	11	1	7	87
2914		5		137	8	13		23	101
2915		2		98	18	15	15	15	83
2916		5		106	15	5		8	82
2917		1		86	50	12	37	56	55
2919		1		150	33	44	30	25	111
2921		1		113	29	37	21	30	67
2923		5		109	17	27	8	15	75
2924		6		161	8	33		3	125
2925		1		105	10	4	1	14	87
2926		3		103	26	16	7	18	72
2927		3		168	15	12		13	143
2928		2		128	7	13	5	7	113
2929		3		162	8	12		5	145
2930		1		201	16	11	6	14	181
2931		2		123	11	3		11	109
2932		1		158	16	9	8	12	146
2933		2		126	4	11	1	7	109
2934		1		122	7	13	1	21	90
2936		5		171	11	18	2	11	145
2938		9		207	10	25	2	10	171
2939		5		121	3	17	12	2	114
2941		1		123	6	13	3	7	107
2942		2		175	35	18	4	28	137
2944		4		145	9	22	9	26	106
2945		5		212	14	28		16	168
2946		2		135	6	8	3	7	124
2947		1		108	1	4		1	103
2948		4		123	6	11		6	106
2949		5		175	15	26	12	19	143
2950		1		124	9	16	4	10	102
2951		3		103	5	17	7	4	89
2952		7		101	8	10	4	3	92
2953		2		107	10	13	13	24	84
2954		3		98	39	5	20	31	83
2955		3		99	14	8	12	9	94
2956		5		146	5	9	2	6	132
2957		5		100	4	4	5	8	93
2958		1		141	1	14	14	4	137
2959		4		147	29	24	1	25	109
2960		1		152	2	4	1	6	143
2961		6		157	49	23	12	24	119
2962		6		148	13	1	1	22	126
2963		4		99	7	6	1	7	93
2964		1		121	2	3	3	4	117
2965		2		119	2	11		2	106
2966		1		111	4	10		6	95
2967		1		118	3	6	1	3	110
2968		1		120	1	10		4	106
2969		1		97		11	4	1	89
2970		8		165	8	12	1	6	148
2971		2		136	1	7	3	4	128
2972		2		165	7	13		22	130
2973		7		196	7	20	2	23	155
2974		3		113	1	5		2	106
2976		3		119	7	5	6	8	112
2979		6		194	6	13	3	20	164
2980		2		156	4	9	3	15	135
2981		4		127	7	1		14	108
2982		2		114	1	1		1	112
2983		2		98	2	1	2	3	96
2984		3		119	6	2	10	6	121
2985		2		117	8	2		15	100
2986		5		153	11	2	13	7	157
2987		7		131	13	7	4	42	87
2988		6		111	9	9	14	10	106
2990		7		163	11		4	12	156
2991		5		161	3	8	1	12	150
2992		1		112	7	1	1	4	109
2993		1		158	27	46	18	29	101
2994		1		169	20	24	7	26	127
2995		5		128	5	24	21	10	116
2996		3		108	4	6		7	95
2997		1		123	4	22	1	4	94
2998		1		172	55	58	47	36	125
2999		6		111	14	10	17	9	109
3000		3		166	14	14	21	16	157
3001		1		141	11	13	8	4	132
3002		2		96	2	6	2	3	90
3003		3		123	7	15	1	2	109
3004		1		150	6	10	3	7	137
3005		2		127	5	8	2	5	116
3006		5		117	4	5		2	110
3007		4		115		3	1	1	112
3009		2		102	1	5		4	92
3010		10		200	11	14	12	23	174
3011		2		116	10	15	9	2	109
3013		3		117	2	1	5	13	117
3014		7		187	9	4	1	5	179
3015		2		157	5	1	3	8	151
3017		2		172	8	3		11	159
3018		1		121	9	5	5	13	108
3022		6		163	9	6		8	150
3023		2		128	12	17	12	9	114
3024		1		115	17	13	11	17	89
3025		4		151	9	4	2	8	141
3026		4		114	4	2	3	5	110
3028		5		135	3	4	3	3	131
3029		6		98	9	9	6	4	91
3030		4		99	9	9	19	13	96
3031		3		177	2	1		6	137
3032		1		98	12	6	14	7	99
3033		3		153	5	15	1	9	130
3034		1		160	3	7	1	10	146
3035		5		109	1	3	3	6	103
3036		4		102	1	5	7	14	90
3037		4		157	21	21	17	21	132
3038		1		148	6	6	9	16	135
3039		1		102	31	12	9	26	73
3040		1		153	5	4	9	7	145
3041		1		112	3	3	2	3	108
3042		2		100	6	5	5	6	94
3043		7		168	42	8	25	42	138
3044		1		161	22	18	15	24	134
3045		6		103	29	23	15	23	72
3046		2		108	11	18	26	11	105
3047		1		139	5	4		4	130
3048		2		96	10	6	10	11	89
3050		4		118	6	6	4	6	110
3051		2		156	13	14	15	13	145
3052		7		199	36	39	27	25	162
3053		4		96	19	3	2	25	70
3055		4		108	2	4	10	4	110
3056		1		115	37	18	51	20	129
3057		2		114	31	12	16	26	92
3058		1		116	16	8	8	14	104
3059		3		118	15	8	14	23	101
3060		5		115	11	16	18	7	111
3061		2		119	9	11	12	9	111
3062		1		122	2	16	9	2	114
3063		3		121		2	7	3	123
3064		8		203	9	19	12	7	189
3065		6		147	22	14	3	26	110
3066		1		123	6	8	6	7	114
3067		2		101	2	1		4	96
3068		2		111	16	19	25	34	83
3069		1		102	30	18	31	41	75
3070		2		105	4	2	7	5	106
3072		1		110	13	12	1	23	78
3073		3		115		4	8	9	111
3074		3		103	25	5	14	22	90
3075		1		154	3	17	2	5	133
3076		2		152	15	22		10	121
3077		1		136	15	4	2	13	122
3078		6		136	23	11	4	15	114
3079		5		116	17	6	3	13	100
3080		6		161	21	8	1	16	139
3081		6		115	10	17		21	75
3082		2		127	2	3		4	120
3083		7		204	27	17	3	23	167
3084		3		121	3	9		3	108
3085		3		122	4	4	2	5	117
3086		1		122	11	9		14	102
3087		1		163	48	18	18	35	131
3088		2		131	31	22	19	31	98
3089		1		174	76	4	9	48	130
3090		1		60	2	2	10	2	65
3091		7		113	16	9	2	13	93
3092		3		167	49	29	16	35	120
3094		2		160	55	12	4	34	117
3096		2		156	38	1		23	134
3097		3		121	23	3	2	33	86
3098		2		108	27	9	6	14	91
3099		2		121	5	5	1	9	108
3100		1		111	22	16	2	13	86
3101		11		206	61	18	4	45	148
3102		7		165	80	12	9	53	109
3103		2		169	47	4	5	32	141
3104		4		169	31	28	6	25	122
3105		1		117	2	3	3	2	113
3106		2		101		3	2	4	95
3107		3		114	21	4		8	104
3108		3		107	3	3	2	3	103
3110		3		125	9	4	10	19	123
3111		3		98	8	2		8	88
3112		4		101	26	9	11	20	84
3113		5		92	14	15	26	19	84
3114		6		149	14	8		16	126
3115		4		111	5	14	1	22	78
3116		2		150	8	7	6	25	123
3117		4		153	60	36	47	38	126
3119		5		121		4		4	113
3122		2		116	8	10	3	7	103
3123		3		115	3	5	2	6	106
3124		3		122		2			120
3125		2		124	2	2		3	119
3126		1		125	12	6	1	11	109
3127		2		126	3	9		8	109
3128		1		100	7	14	14	7	93
3129		3		177	22	4	2	19	158
3130		1		101	8	14	9	9	87
3131		1		177	1	15	1	8	155
3132		2		125	23	10	4	11	108
3133		3		101		11	2	3	89
3135		2		173	35	14	6	28	135
3136		3		107	8	5	2	11	93
3137		2		122	17	6		15	103
3139		3		126	5	3		2	121
3140		2		160	17	8	3	13	140
3142		2		125	10	10		8	108
3144		4		127	6	19		19	89
3145		6		122	13	21	2	10	93
3146		1		167	8	17	4	16	139
3147		2		148	29	30	22	21	120
3148		7		175	21	54	23	20	124
3149		4		101		1			100
3150		6		108	9	3	7	5	107
3151		2		101	8	15	21	15	91
3152		3		111	7	7	1	8	98
3153		5		145	6	13	4	6	128
3154		3		143	7	4		13	127
3155		3		149	45	44	47	39	114
3157		5		96	39	20	54	32	98
3158		1		167	4	18	14	13	151
3159		1		169	3	3	4	9	161
3160		4		122	6	5		6	111
3161		2		123	6	10	1	7	107
3162		1		114	8	6		7	101
3164		3		162	6	4	14	6	166
3165		1		116	5	3		4	109
3166		11		112	5	4	8	5	111
3167		3		129	3	1	9	2	135
3168		8		116	1	3	1	3	111
3169		7		172	2	17	2	2	153
3170		4		121	2	4	1	1	117
3172		3		162	7	4	5	10	153
3175		4		145	4	20	13	4	134
3177		1		100	11	8	8	4	96
3178		2		172	13	57	42	11	147
3179		7		148	19	9	1	30	105
3180		2		142	13	7	4	10	129
3181		5		157		43	18	59	74
3182		4		103	27	1	5	31	76
3183		8		168	23	43	12	72	64
3184		4		108	4	4	1	5	100
3185		6		99	4	17		10	72
3186		3		111	33	9	13	43	72
3187		3		153	17	13	1	34	109
3188		2		155	9	26		22	107
3189		1		108	45	9	42	62	81
3190		8		158	53	28	29	56	104
3191		4		123		5	4	12	111
3192		5		164	44	27	17	29	126
3193		1		161	10	19		21	128
3194		1		166	43	20	8	24	131
3195		4		126	24	11	8	22	101
3196		7		144	15	44	18	5	113
3197		2		124	63	24	16	30	86
3198		1		105	4	14	3	5	89
3199		1		172	13	4		9	159
3200		3		109	24	9	3	9	95
3201		4		122	35	20	29	35	98
3202		1		118	10	23		5	91
3203		3		121	2	25	1	2	95
3204		3		161	62	13	2	35	115
3205		1		112	66	12	7	38	69
3206		5		121	44	7	4	34	87
3208		5		121	24	1	2	24	98
3209		2		113	5	21	37	46	85
3210		7		119	11	23	8	8	96
3211		1		107	17	19	11	17	83
3212		5		103	9	20	8	11	80
3213		1		100	22		15	24	91
3214		3		154	74	19	23	41	119
3216		4		102	4	13	16	6	99
3217		3		103	17	14	4	18	88
3218		5		111	52	7	19	36	88
3219		1		105	66	21	52	47	89
3220		1		24	1	1			
3221		1		125	1	1		1	125
3222		2		128	21	6	2	14	110
3223		4		121	3	13		3	105
3224		3		123	5	27	9	5	99
3225		3		172	21	12	3	21	142
3226		1		174	42	19	6	25	136
3227		4		117	20	16	11	11	102
3228		4		104	16	12	4	13	83
3229		1		168	53	25	14	38	121
3230		5		116	18	8		9	100
3231		5		127	31	14	5	27	91
3232		4		126	41	9	5	22	103
3235		1		127	6	16	1	5	107
3236		4		173	36	10	1	15	149
3237		2		116	16	7	1	14	96
3238		3		125	18	16	6	27	88
3239		1		117	16	4		10	103
3240		8		117	34	36	48	29	101
3241		2		170	33	7	4	21	146
3242		2		111	7	6		4	101
3243		4		103	2			2	101
3244		4		150	30	13	17	22	132
3245		4		137	35	24	20	26	108
3246		3		125		18	20	19	111
3247		5		154	17	23		13	131
3249		2		112	23	35	31	13	98
3250		8		150	9	7	1	18	127
3251		4		147	19	9		12	126
3253		1		106		1	2	1	110
3254		1		173	12	21	3	11	142
3255		1		91	1	3		2	88
3256		1		209	2	7	5	2	202
3258		3		199	10	20	11	6	184
3259		1		199	18	16	20	4	199
3260		6		195	43	24	6	32	145
3261		5		108	20	4	3	20	86
3262		1		146	22	26	24	20	124
3263		3		121	37	6	1	22	95
3264		4		97		7			90
3265		1		83	3	10	12	3	81
3268		3		105	7	3	1	8	95
3269		3		140	14	9		14	110
3270		2		143	5	16	1	5	123
3273		3		108	15	10	4	18	132
3274		2		90	14	14	13	8	87
3276		1		118	23	13	9	9	109
3277		2		114	33	25	38	27	100
3279		1		124	15	13	2	16	97
3280		1		132	8	33	4	18	85
3281		1		143	9	13		3	127
3282		1		102	6	6	1	6	91
3283		5		121	1	12	2	1	110
3284		2		121	2	16		2	97
3285		1		114	7	8		5	107
3286		2		29	2				
3287		5		138	12	11	3	6	124
3288		1		115	13	11	2	8	97
3289		2		144	5	17	2	5	114
3290		2		136	15	9		15	119
3291		2		144	20	11	4	28	110
3292		2		117	41	53	29	23	89
3293		3		106	5	9	12	4	105
3294		4		124	12	9	10	9	114
3295		5		117	3	14	1	12	92
3296		3		122	15	10	9	13	107
3298		2		117		28	39	24	104
3299		1		116	6	6	36	1	149
3301		4		140	12	5	2	12	134
3302		4		115	25	31	22	39	68
3304		7		135	54	19	16	32	103
3305		1		163	58	14	1	32	129
3306		1		153	8	2	1	16	113
3307		3		156	3	10		16	130
3308		1		105		24	5	21	64
3309		2		211	21	12	14	15	198
3310		2		168	1	10		3	156
3311		1		176	12	29	9	22	135
3312		2		82	6	3	1	6	74
3313		1		169	7	11	8	23	144
3314		2		262	108	12		72	178
3315		2		145	77	18	15	34	108
3316		1		155	8	6	2	8	143
3317		5		118	11	12	3	7	103
3318		4		116	8	8	18	8	135
3319		5		116	11	5	4	17	98
3320		4		117	3	1		14	87
3321		1		169	23	2		17	151
3323		3		109	7	7	3	8	97
3324		4		144	31	3		23	118
3325		2		98	137	9	42	72	80
3326		4		123	2	9	1	3	108
3327		3		91	2	8	7	1	90
3328		5		125	145	25	36	42	96
3329		4		123	12	15	15	50	73
3330		1		18		1	1		18
3331		2		117	1	8	1	7	83
3332		2		154	22	14	5	10	135
3333		2		91	8	2	3	6	82
3334		1		146	6	18	1	5	118
3335		1		112	24	16	29	29	95
3336		4		117	2	5	4	11	99
3337		4		140		16	6	25	98
3338		4		116	12	2		7	109
3339		1		133	14	11		13	109
3340		2		87	7	8		1	78
3341		1		162	1	7	2	15	142
3342		5		151	9	30	11	20	113
3345		1		128	10	5		5	119
3346		1		53	1	5	8	5	83
3347		1		158	24	9	3	15	138
3348		1		132	16	2	2	13	119
3349		9		140	39		8	16	132
3351		3		104	3	2		3	99
3352		7		114	5			4	110
3353		4		131	6	1		8	122
3354		6		101	3				101
3355		2		135		4	3	22	117
3356		3		148	5			11	137
3357		1		157	6	1	1	8	149
3358		2		151	10	3	2	7	144
3359		5		106	22	21	14	22	77
3360		3		129	48	8	5	12	121
3361		6		143	21	22	15	10	126
3362		3		110	2	4	1	13	97
3363		4		121	22	19	32	22	112
3364		1		114		6			114
3365		2		123	35	24	22	12	109
3366		6		132	2	8	3	9	121
3367		3		117	28	12	6	13	98
3369		2		157	20	6	1	8	147
3370		1		146	46	5		18	124
3371		5		155	21	11	8	15	138
3372		1		163	14	12	3	11	145
3374		1		127	10	17	4	7	107
3375		1		118	40	9	3	13	99
3376		6		143	54	17	4	25	106
3377		2		160	11	7	3	15	142
3378		1		172	61	21	11	47	117
3379		1		123	37	8		14	101
3380		1		146	3	6		4	136
3381		2		131	11	5	1	11	116
3382		2		176	54	6	1	18	154
3383		2		168	81	6	15	41	141
3384		2		117	15	13	3	8	102
3385		1		162	70	19		39	104
3387		2		134	57	6	15	31	111
3388		4		218	95	23	13	41	130
3390		3		201	14	9		26	167
3391		2		164	38			29	141
3392		1		106		3		6	98
3394		4		117	4			22	93
3395		1		130	18	9		14	97
3396		1		129	20	26	9	9	107
3397		2		121	102	16	47	38	114
3398		1		111	5	5			96
3400		2		132	14	10	5	11	115
3401		2		122	89	4	7	24	101
3402		3		145	50	49	38	29	104
3403		1		127	2	5		5	117
3404		1		131	28	21		13	99
3405		5		137		20	2	3	114
3406		1		158	67	16	5	23	121
3407		2		164		15	27	44	126
3408		2		107		4	1	4	99
3409		3		96	1	1		1	95
3411		1		114	29	9		32	72
3412		1		142	54	4	1	25	101
3413		1		197	11	3		18	176
3414		1		175	12	6	1	17	154
3415		4		179	41	34	3	25	124
3417		2		120	3	15	8	15	97
3418		2		185	72	15	5	25	146
3419		1		141	4	17	3	10	115
3420		3		115	23	38	15	15	77
3422		4		121	33	49	24	20	81
3424		6		148	76	39	41	40	97
3425		1		112	29	22	20	26	84
3426		3		129	40	24	3	16	93
3427		1		154	9	24	1	7	121
3428		5		107	46	12	10	12	94
3429		2		108	50	16	26	16	99
3430		1		52			1		53
3431		1		184	26	5		12	167
3432		3		120	3	5		3	112
3433		1		57					
3434		4		130	24	8	1	13	111
3435		2		158	17	8	4	10	125
3436		2		162	51		3	27	139
3437		1		203					
3438		1		186	56	11	1	23	155
3440		1		124	3	8	2	9	109
3441		2		182	53	11	2	45	128
3442		2		170	25	8	1	12	151
3443		2		202		48	5	13	143
3444		3		182	46	9	2	36	139
3445		3		149	29	10	4	23	121
3446		5		139		4		11	125
3447		4		121	5			2	118
3448		6		137	7	9	3	14	117
3449		1		111	20	2	3	11	99
3450		2		186	24	12	2	18	156
3451		2		160	53	2	8	24	141
3452		3		146	12	10	2	3	134
3453		2		149	26	21	12	18	120
3454		1		84		6	7	1	84
3455		3		152	31	18	13	27	121
3456		4		181	5	14	1	4	160
3457		1		163	11	19	1	25	121
3458		1		166	8	12		8	146
3459		5		119	1	15		2	102
3460		4		122		9	4		116
3461		3		182	52	19	2	21	141
3463		3		176	8	10	1	5	162
3464		3		177	10	11	2	31	138
3465		3		119	3	7	2	3	111
3467		6		105	2	6	2	2	101
3468		2		146	11	14	1	5	127
3469		1		204	5	18	1	11	177
3470		1		195	22	9		12	173
3471		7		128	2	5	2	2	123
3472		2		202	9	19	1	7	178
3473		1		22	1	3	4	2	21
3474		5		186	6	14	1	4	169
3476		1		172	4	7	3	3	167
3477		2		163	7	10	7	11	152
3478		2		148	29	12	11	14	133
3480		4		105	2	1	12	5	111
3481		2		159	1	5		1	153
3482		1		204	3	4	3	2	201
3484		1		153	32	11	13	18	138
3486		2		151	3	6	1	2	136
3487		1		143	7	7		7	130
3488		2		142	18	17	11	11	126
3489		3		164				13	151
3490		3		151	14	13		13	128
3491		2		152	7	25		16	111
3492		3		208	5	22	1	5	183
3493		1		90		6	22	3	102
3494		1		38				1	37
3495		4		146		13	2	10	117
3496		2		149	29	20	17	26	103
3497		1		196	18	26	9	12	167
3498		1		158		4	19	29	98
3499		4		161	3	4	1	4	152
3500		3		199	3	24	1	16	161
3501		2		118	1	6	2	1	114
3502		2		146	9	7		19	121
3503		2		181	3	14	1	4	166
3504		2		190	11	15		6	169
3505		3		143	9	13		6	122
3506		3		189	9	18		8	164
3507		1		199	49	19	1	31	150
3508		1		190	12	9		27	146
3509		1		199	1	5	8	2	200
3510		3		193	2	3	3	2	70
3511		3		151	4	14		4	133
3512		1		155	1	5		1	150
3514		1		127	7	14	5	3	115
3515		1		219	4			9	219
3516		1		169	21	11	5	11	151
3517		5		134	4	22	6	4	116
3518		4		128	1			3	128
3519		6		112	1			1	111
3520		3		152	3	27		8	115
3521		2		133	3	2			132
3522		3		145	3	8	4	3	138
3523		4		197	5	9	1	5	183
3524		1		144	6	11	8	4	140
3525		1		162	9	30	6	66	69
3526		1		199	2	27	4	2	173
3527		3		158	6	15		8	135
3528		1		199	6	17		3	179
3529		2		154	5	18	4	3	137
3531		3		170	6	5		4	161
3532		3		122	2	9	2	6	109
3534		2		203	10	14	1	7	184
3535		4		111	3	7		2	103
3536		3		186	3	9		5	172
3537		1		200	4	10		3	187
3538		2		171	7	12	2	4	157
3539		1		151	17	25	2	7	122
3540		1		204	3	17	1	2	186
3541		1		195	6	24	1	3	186
3542		2		173	12	12		23	145
3543		4		210	11	15	4	26	173
3544		4		160	5	6		9	147
3546		3		200	11	22	11	13	176
3547		6		132	1	7	13	1	137
3548		4		179	3	3	2	3	175
3550		2		210	3	2	2	7	215
3551		2		173	3	2	3	7	167
3553		4		208		13	2	6	200
3554		4		135	8	3	18	4	146
3555		3		149	2	2		5	144
3556		3		187	6	6		5	176
3558		2		134	2	3	5	2	130
3559		1		150	3	6	8	3	149
3560		5		176	7	16	7	9	158
3561		1		136	11	30	27	14	120
3562		2		145		2	3		146
3563		1		197	9	2	5	19	171
3564		2		155	3	9	3	9	138
3566		1		143	4	14	17	10	136
3568		5		132	18	11	4	12	107
3569		1		195	15	5	1	3	188
3570		1		197	9	9	1	6	182
3571		1		194	3	3	1	5	187
3572		1		183	3	13		2	166
3573		1		182	2	10	1	8	165
3575		2		150	1	11	2	10	132
3577		3		159	17	21	16	12	142
3578		3		125		5	6		126
3579		3		160	3	20	9	14	135
3583		2		179		10	4		173
3584		5		193	3	6		3	172
3585		3		199	3	6		21	172
3586		3		195	18	12		18	165
3587		2		175		6		2	168
3588		1		169	2	6		2	161
3589		4		180	10	9	12	8	175
3590		1		150	7	18	17	8	144
3591		5		164	6	14	3	5	148
3592		2		145		6	7	20	108
3593		4		152	3	4	4	3	149
3594		4		193	2	33	6	11	164
3595		1		152	3	7	4	1	148
3596		1		152		8		1	135
3597		4		151	10	8	1	11	133
3598		1		185	6	5		8	172
3599		4		172	12	23	3	14	138
3600		1		176	5	7	2	8	163
3602		2		197	18	11		13	173
3603		1		198	4	12	7	5	188
3604		2		195	14	33	40	24	178
3605		1		201	10	15	3	6	183
3606		2		56		2	1		55
3607		1		199	7	22	4	11	170
3608		2		186	3	12	1	2	173
3610		4		178	58	18	14	34	139
3612		3		170	15	15		6	149
3613		2		178	5	19	4	4	160
3615		3		160		25	2	16	121
3616		3		177				8	168
3617		1		179	2	36	11	12	142
3618		3		170	3	28	4	1	145
3619		3		189	5	7		63	119
3622		3		189	14	30	5	10	154
3623		5		146	9	18	2	12	118
3624		4		155	5	11	13	8	148
3625		3		154	45	45	56	31	134
3626		1		159		31	2		130
3628		3		165		22	2	1	145
3629		3		150		6		3	138
3630		2		173	6	12	2	10	154
3631		1		194	39	13	3	20	162
3632		4		194	13	17	10	15	170
3633		1		198	7	24	11	15	176
3635		2		181	1	11	5	19	156
3636		1		194	7	20	4	20	156
3637		2		199	10	15	15	18	178
3638		2		175	4	19	9	5	154
3639		1		176	8	14	13	3	172
3640		4		173	4	9	7	30	141
3641		2		172	3	7	7	3	170
3644		5		194	3	3	5	18	184
3645		2		188	12	13	12	15	179
3646		5		200	8	6	2	8	188
3647		1		156	22	53	30	16	117
3649		2		199	3	24		1	170
3650		4		195	6	33		22	141
3651		3		161	3	33	4	15	117
3652		4		112	2	12	2	4	98
3653		1		141	14	36	1	19	89
3654		1		199		49	27	22	146
3655		4		190	29	45	36	46	135
3656		4		145	13	11	4	20	118
3658		2		188	10	38	23	18	155
3659		2		194	6	13		23	158
3662		2		174	30	32	3	15	128
3664		1		184	3	15	1	1	180
3666		4		163	3	8		3	147
3667		2		181	4	14		5	162
3668		1		198	3	17	2	1	176
3669		2		179	3	23	3	2	156
3672		2		171	3	12	4	5	147
3673		3		158	14	9	11	7	152
3674		5		157		8	2	12	140
3675		3		144	8	11		6	128
3676		4		193	6	20	9	6	177
3677		2		143	9	14	6	9	126
3678		6		112	9	5	1	9	99
3680		5		199	9	16	4	9	178
3681		4		173		7			167
3682		3		180	6	5	3	4	174
3683		4		201	3	11	3	2	194
3684		3		199	16	31	12	7	173
3685		1		204	11	28	1	11	166
3686		2		193	3	30	8	1	168
3688		1		181	5	18	5	5	163
3689		1		194	71	38	10	41	123
3690		1		195	24	40	6	13	148
3691		2		140	3	10	1	5	126
3692		2		182		33	5	7	151
3694		4		153		25	18	8	135
3696		2		150	24	7		9	136
3697		1		154	12	4		12	138
3698		4		150	23	9	3	23	122
3699		4		114	14	21	10	16	186
3700		3		179	49	27	20	49	119
3703		2		168		11	19	31	142
3704		4		160		34	6	11	116
3705		4		187	114	45	51	71	122
3706		6		140	62	30	41	33	118
3707		5		150	16	13	6	16	126
3708		3		180	6	43	2	9	130
3709		3		169	6	6		6	159
3710		2		179	7	9		4	166
3711		5		176	8	12	3	13	154
3712		1		202	34	18	4	18	169
3713		7		110	3	52	25	2	83
3714		4		186	21	28		21	133
3715		3		186	48	1		30	156
3716		1		189				38	147
3718		3		206		4	30	29	192
3720		3		190	71	34	17	32	144
3722		1		205		17		23	166
3723		1		141	4	19	10	12	120
3724		5		185		21	24	17	174
3725		2		152	34	13	1	24	117
3726		1		190	14	23	13	12	168
3727		6		151	24	26	27	20	132
3728		5		180	41	38	21	25	137
3729		2		117	30	21	27	24	99
3730		5		202	59	43	2	39	122
3731		3		198	22	31	2	24	145
3732		2		150	53	27	30	41	115
3733		2		135	8	25	17	14	112
3734		6		167	12	17	3	18	135
3735		4		194	81	36	29	52	135
3736		2		187	24	27	1	24	129
3737		3		204	63	23	28	64	145
3738		4		194	9	9		16	170
3740		3		196	101	16	26	67	139
3741		1		197	42	26		19	154
3742		2		185	50	10	6	32	149
3745		2		178	40	29	28	26	152
3746		4		173	62	15	16	42	132
3748		1		196	48	18	1	13	165
3749		1		195	38	11	2	20	167
3750		2		193		17	1	32	147
3751		6		171	55	7		31	135
3752		3		180		13	2	20	149
3755		2		202		14	7	35	165
3756		2		202	19	47	13	19	147
3757		3		185	40	16		26	143
3758		3		143	10	28	3	16	102
3759		1		158	1	13		10	135
3760		5		154	13	24	20	10	140
3761		2		140	3	10	2	5	127
3762		6		117	8	11	9	12	106
3763		5		185	7	10	1	20	156
3764		6		195		38	91	57	190
3765		2		144	4	14	1	13	119
3766		3		200	13	45	43	13	185
3767		1		186	24	28	19	5	174
3768		4		164	5	5	1	4	164
3769		5		183	3	20	12	7	163
3770		1		200	11	24	1	11	166
3771		3		152	18	4	4	14	128
3772		1		189	10	9		6	173
3773		2		146	6	10	10	7	139
3774		2		186	19	8	11	15	174
3775		5		157	4	9	7	2	153
3777		2		203	6	4	1	11	189
3778		5		168		13	2		157
3779		2		184	10	14	3	11	162
3780		3		111		7	2	1	106
3783		3		165	5	7	5	5	158
3784		4		173	26	21	11	20	139
3785		3		140	5	5		9	126
3786		3		150	6	6		10	135
3787		3		149	11	9	2	11	127
3788		4		194	8	24		9	161
3789		1		122	12	17	6	8	104
3790		5		113	5	4	3	4	109
3791		3		199	21	36	25	12	176
3792		5		195	53	33	7	25	144
3793		1		138	12	17	29	9	141
3794		2		174	10	12	2	9	155
3795		4		156	2	8	4	2	145
3797		1		198		22	3	33	144
3798		5		160		5	3	15	141
3799		5		187	1	13	4		177
3800		4		179		18		6	156
3801		1		195	11	15		9	171
3804		4		164	14	3	2	8	155
3805		7		171	9	18	16	29	139
3807		5		158	36	26	2	31	102
3808		3		155	13	7	1	13	138
3809		3		164				6	158
3810		2		192	7	5	9	7	184
3811		2		197	11	6	3	11	175
3812		2		121	1	5	3	4	110
3813		5		154	3	9	5	4	146
3814		3		204	6	3	4	3	180
3815		4		196	6	14	9	11	177
3816		3		149	5	26	11	4	126
3817		3		159	6	28	17	7	141
3818		1		191	3	7	4	3	185
3819		7		173	4	9		1	159
3820		1		197	29	28	5	12	161
3821		2		222	11	18	1	15	182
3823		4		282	11	37	43	23	265
3825		1		260				30	231
3827		6		228	6	20	9	6	179
3828		2		189	14	22	9	20	153
3829		4		253	70	22	12	45	197
3830		4		205	8	26	25	8	169
3832		3		288	13	43	24	24	242
3833		4		283	51	51	2	45	179
3834		3		211	3	21	2	3	189
3835		2		179	2	7	2	2	172
3836		3		186	24	57	53	18	155
3837		3		151	7	17		7	124
3838		5		157	2	11	4	2	147
3839		2		217	7	8	10	5	213
3840		5		156	4	16	1	4	137
3843		3		155		24	22	5	145
3846		5		222	1	31	12	1	202
3848		3		187	13	24	4	20	147
3849		4		233	43	35	7	37	168
3850		1		290	15	37	13	15	251
3851		5		220	12	3	2		
3853		2		207	3	4	1	5	196
3854		3		243	73	22	2	55	163
3855		4		185	2	8	6	13	170
3856		3		157	41	22	8	33	110
3859		4		204	4	19		4	181
3860		5		156	5	16	12	1	151
3861		5		165	77	24	18	47	111
3862		3		114	3	16	15	4	109
3863		4		192	9	18	9	9	174
3864		2		162		12	31	47	132
3865		3		146	11	32	6	19	101
