number	number_sup	trip	trip_sup	onboard_at_departure	death_at_cape	left_at_cape	onboard_at_cape	death_during_voyage	onboard_at_arrival
3285		1		111			1	22	84
3287		5		126		12	2	15	101
3288		1		105		10	1	7	88
3289		2		129	6	4	1	6	115
3290		2		135		21	2		111
3291		2		131		9	6	23	104
3292		2		64			12	27	34
3293		3		56		12	5	4	44
3294		4		63		7	4	11	43
3295		5		56		4	5	5	52
3296		3		54			1	5	46
3298		2		75		27	4	34	18
3299		1		136		17	5	7	116
3301		4		180		32			149
3302		4		106		32	24	32	65
3304		7		135		27	1	36	60
3305		1		105		17	23	50	70
3306		1		81		7		10	41
3307		3		59		6		3	50
3309		2		107		11	3	9	90
3310		2		102		3	2	1	99
3311		1		133		35	6	25	78
3312		2		33		1			32
3313		1		40		18	8	5	25
3314		2		125		15		42	67
3315		2		168		60	11	44	75
3316		1		79	7	11	3	7	63
3317		5		68		11	3	14	45
3318		4		59	12	25	4	12	52
3319		5		61		11	3	14	38
3320		4		84		8	1	8	38
3321		1		85		7	1	7	71
3323		3		51		7		1	43
3324		4		52		8		12	32
3325		2		72		2	32	79	33
3326		4		71		14	1	1	56
3327		3		67		14	12	2	62
3328		5		170		32	31	104	63
3329		4		63		25	20	27	31
3331		2		67		2		2	52
3332		2		181		19	5	30	137
3333		2		38		6		3	26
3334		1		158		21		3	124
3335		1		131		36	45	47	89
3336		4		79		10	1	6	60
3337		4		148		20		36	91
3338		4		69		7		6	54
3339		1		92		17		12	63
3340		2		43		10	1	5	29
3341		1		123		11	1	15	98
3342		5		130		64	7	16	100
3345		1		93		8	1	7	79
3346		1		41		21			
3347		1		164		12	5	13	142
3348		1		93		7		6	82
3349		9		159		14	1	27	113
3351		3		71	3	7		3	62
3352		7		68		7		3	59
3353		4		152		12	3	23	118
3354		6		67		7		4	56
3355		2		86		7	1	19	55
3356		3		112		11		10	91
3357		1		111		9		9	93
3358		2		143		10	3	6	129
3359		5		63		26	8	6	39
3360		3		132		31	7	35	74
3361		6		160		33	12	13	125
3362		3		69		5	1	10	51
3363		4		67	19	26	18	19	40
3364		1		114		10	3	1	99
3365		2		110		41	27	23	72
3366		6		57		7		3	47
3369		2		143		16	6	20	110
3370		1		172		4	1	29	124
3371		5		151		40	18	33	95
3372		1		166		27	2	14	125
3374		1		126		24		13	89
3375		1		134		22		28	84
3376		6		150		25	1	37	88
3377		2		64		8		9	46
3378		1		166		23	14	80	75
3379		1		122		13	1	21	88
3380		1		86		9		1	76
3381		2		83		14		9	60
3382		2		171		21	4	44	105
3383		2		173		18	27	60	117
3384		2		132		13		8	108
3385		1		126		24		42	60
3387		2		100		22	22	27	74
3388		4		129		28	4	56	47
3390		3		112		6	1	21	85
3391		2		99		3	1	27	62
3392		1		20				4	15
3394		4		86		4		16	68
3395		1		106		20		7	69
3396		1		115		35	30	17	91
3397		2		110		29	29	63	67
3398		1		126		28	2	19	80
3400		2		117		23	2	8	87
3401		2		101		2	12	56	55
3402		3		160		72	55	54	89
3403		1		161		21	3	12	131
3404		1		117		20		35	57
3405		5		148		32		1	99
3406		1		161		26	2	53	83
3407		2		162		16	23	74	76
3408		2		77		12	22	13	72
3409		3		53		49		1	
3410		1		133	43	8	11	20	120
3411		1		78		27	40	30	63
3412		1		101		21	40	27	86
3413		1		122		23	50	18	131
3414		1		148		39	31	29	110
3415		4		108		42	40	22	83
3417		2		57		21	15	14	37
3418		2		155		23	7	50	89
3419		1		82		17	1	9	57
3420		3		50		23	3	12	18
3422		4		71		28	6	17	27
3424		6		100		50	21	53	40
3425		1		102		28	12	31	55
3426		3		109		32	9	28	57
3427		1		165		5		5	134
3428		5		92		13	12	41	50
3429		2		100		27	39	31	61
3431		1		132		16	2	36	102
3432		3		78	7	9	3	7	65
3434		4		84		22	4	21	45
3435		2		99		24	9	7	62
3436		2		80		6	3	26	46
3437		1		127					
3438		1		118		23	3	37	59
3442		2		76		18		17	41
3444		3		57		14		14	29
3446		5		66		8		9	48
3447		4		70		4		5	59
3448		6		123		12	3	5	100
3449		1		123		8	4	19	93
3450		2		112		35	9	12	72
3451		2		104		16	4	26	63
3452		3		83		15	4	10	60
3453		2		85		21	15	16	63
3455		3		75		22	12	23	42
3456		4		95		13	1	3	80
3457		1		76		19	1	10	46
3458		1		95		21	1	8	62
3459		5		68		20	2	2	48
3460		4		69		8	1	8	50
3461		3		164		16	1	89	63
3463		3		111		12	2	9	92
3464		3		107		13		40	52
3465		3		20	1	19		1	
3467		6		56		9	2		46
3468		2		82		19	10	9	65
3469		1		104		8		26	69
3470		1		105		14	3	10	84
3471		7		60		7		3	50
3472		2		105		24	10	15	75
3474		5		81		21	1	10	51
3476		1		86			8	4	82
3477		2		86		9	10	14	70
3478		2		83		10	19	17	75
3480		4		1					1
3481		2		65		4	8		69
3482		1		106		7	3	3	99
3484		1		81		10	21	21	70
3486		2		84		13	3	1	70
3487		1		92		1		21	70
3488		2		84		13	18	13	75
3489		3		69				1	68
3490		3		84		6		15	4
3491		2		81		18	1	10	52
3492		3		103		22	1	1	80
3495		4		92		13	3	6	10
3496		2		80		23	12	13	1
3497		1		119		13	19	20	105
3498		1		72		8	21	22	41
3499		4		80		14	2	6	
3500		3		108		17	2	17	
3501		2							2
3502		2		84		15		22	46
3503		2		113		20	8	3	2
3504		2		109		9		6	1
3505		3		86		11	2	6	72
3506		3		103		17	6	18	74
3507		1		109		1	9	25	74
3508		1		106		13	5	27	68
3509		1		104		13	10	1	99
3510		3		98	2	11	1	2	15
3511		3		85		14	4		
3512		1		76		11	1	3	62
3514		1		68		5	2	7	58
3515		1		105					105
3517		5		54	1	8	3	1	46
3518		4		65					65
3519		6		68					68
3520		3		113		13	2	7	91
3521		2		87		13	1	3	71
3522		3		85	2	13	15	2	84
3523		4		113	3	20	7	3	97
3524		1		87		14	13	3	81
3525		1		71		27	13	39	17
3526		1		111	4	28	12	4	91
3527		3		86		12	3	18	61
3529		2		77		8	2	6	65
3531		3		72		1		2	3
3532		3		63		8	2	12	44
3534		2		104		23	2	6	76
3535		4		63		6		2	
3536		3		92		14		7	71
3537		1		100		14	1	3	3
3538		2		74		16		7	51
3539		1		92		21	3	12	61
3540		1		103		28	4	4	
3541		1		148		51	3	5	78
3542		2		131		14	4	12	106
3543		4		153		15		21	116
3544		4		81		7	4	2	70
3546		3		162		26	5	16	125
3547		6		70		8	3	2	63
3548		4		64		7		3	54
3550		2		141		15		4	100
3551		2		83		1	1	4	79
3554		4		84		14	7	4	73
3555		3		84		4	1	2	79
3556		3		96		4		5	87
3558		2		71		9	9	2	69
3559		1		94		9	7	6	86
3560		5		95		16	5	3	81
3561		1		94		23	15	6	79
3562		2		71		5	14		80
3563		1		113		7	14	33	78
3564		2		88		12	11	6	81
3566		1					4		4
3568		5		80		17	1	14	54
3569		1		153		14	8	14	132
3570		1		152		26	3	7	122
3571		1		160		10	4	17	134
3572		1		105		20	1	4	81
3573		1		76		8	5	6	66
3574		1		146	16	15	3	20	115
3575		2		83		10		5	67
3576		2		153		10	3	10	134
3577		3		108		18	10	5	94
3578		3		62		3			59
3579		3		71		6		20	45
3583		2		88	1	1	1	1	87
3584		5		112	1	2		1	95
3585		3		138		6		24	108
3586		3		145	17	5		17	70
3587		2		80		4		1	74
3588		1		109	2	10	1	2	97
3589		4		102		8	3	4	93
3590		1		82		24	18	3	73
3591		5		68		10	1	4	55
3592		2					6		5
3593		4		88		12	4		80
3594		4		119		28	20		98
3595		1		83		8	5	4	76
3596		1		84		5	2	1	79
3597		4		79		9	4	9	26
3598		1		99		16	3	11	75
3599		4		91		13	1	12	67
3600		1		85		6		9	50
3602		2		153		24		20	109
3603		1		154		18	3	17	122
3604		2		149		57	31	39	87
3605		1		151		19	3	14	121
3607		1		154		21		34	99
3608		2		99		15	2	2	84
3610		4		78		12	9	23	52
3612		3		88		9	1	13	65
3613		2		126		12		5	108
3615		3		143		37		22	84
3616		3		77				6	71
3617		1		112		5	9	6	110
3618		3		104		3	9	9	100
3619		3		85		10		36	39
3622		3		95		17	3	7	74
3623		5		75		9		18	48
3624		4		84		7	5	7	71
3625		3		80		34	20	17	49
3626		1		64	1	23	5	1	45
3627		6		2					2
3628		3		87		4			81
3629		3		76		3			59
3630		2		86		10	1	9	67
3631		1		143		16	6	36	97
3632		4		147		12	4	7	132
3633		1		142		19	3	24	
3634		2		172	4	9	4	7	160
3635		2		79		4	4	12	67
3636		1		150		13	2	34	
3637		2		144		12	5	19	116
3638		2		87		4		1	79
3639		1		89		6	1	12	72
3640		4		88		8	12	26	66
3641		2		76		9	1		67
3644		5		146		5	1	21	114
3645		2		148		11	5	18	117
3646		5		141		7		4	130
3647		1		94		38	16	8	64
3649		2		125		9	4	4	115
3650		4		119		22	4	11	82
3651		3		68		13	4	28	31
3652		4		68		7	1	1	61
3653		1		74		12		9	51
3654		1		101		39	21	23	
3655		4		117		31	23	27	
3656		4		81		25	1	11	46
3657		5		187	16	13		15	159
3658		2		152		44	9	22	95
3659		2		147		22	1	43	83
3660		1		15					15
3661		5		170	1	29	1	3	139
3662		2		88		20	1	21	45
3663		1		88		11	1	1	77
3664		1		132		7		5	106
3666		4		81	2	5		2	74
3667		2		78		8		1	68
3668		1		145		21	2	5	119
3669		2		95		4		5	86
3672		2		91		4			78
3673		3		74		8	8	8	65
3674		5		90		16	20	11	82
3675		3		93		11	13	3	91
3676		4		94		15	18	3	94
3677		2		87		86	5	1	5
3678		6		71	2	9	15	2	75
3680		5		97		20	19		96
3681		4		88		11		2	74
3682		3		91		9	2	3	81
3683		4		100		18	5	2	82
3684		3		102		30	6	12	66
3685		1		151		41	2	11	101
3686		2		142		30	9	5	116
3688		1		76		30	1	1	46
3689		1		146		44	9	30	80
3690		1		144		31	9	18	104
3691		2		63		9	1	2	53
3692		2		158		40	11	17	102
3694		4		75		8	5	1	68
3696		2		93		5	1	17	70
3697		1		77		5		7	64
3698		4		66	13	5	1	13	48
3699		4		72		15	13	17	48
3700		3		99	40	13	11	40	54
3701		1		151	28	30	21	28	116
3703		2		153		28	13	49	73
3704		4		68		24	4	9	37
3705		4		109		30	35	49	65
3706		6		80		23	27	32	52
3707		5		75	5	9	8	5	68
3708		3		93		40		1	49
3709		3		99		10	2	6	84
3710		2		91		12	5	11	73
3711		5		82		21	7	6	60
3712		1		150		30	1	27	95
3713		7		43		38	35	2	35
3714		4		76	11	22	2	11	3
3715		3		76		4	5	19	2
3716		1		142				67	67
3718		3		141		9	31	34	107
3720		3		152		43	9	43	73
3722		1		129		38	2	22	70
3723		1					11	1	10
3724		5		142		24	23	22	98
3725		2		77		16	1	11	50
3726		1		105		23	3	11	74
3727		6		83		20	7	16	54
3728		5		97		25	13	18	67
3729		2		66		20	24	11	59
3730		5		102		18	2	22	64
3731		3		104		9	4	16	83
3732		2		76		18	17	33	39
3733		2		71		11	10	9	61
3734		6		65		12		7	45
3735		4		110		24	20	49	58
3736		2		115	17	27		17	67
3737		3		102		19	14	45	54
3738		4		91		11	4	9	74
3740		3		151		19	12	51	38
3741		1		152		41	3	28	62
3742		2		77		9	5	22	51
3745		2		86		16	35	14	88
3746		4		93		22	45	24	10
3748		1		154		11		36	106
3749		1		143		23	2	19	103
3750		2		145		48	6	33	68
3751		6		87		9		21	53
3752		3		89		16		4	69
3755		2		142		14	9	48	73
3756		2		97		27	13	10	73
3757		3		101		2		21	78
3758		3		84		20	13	10	67
3759		1		65		8		4	53
3760		5		74		21	14	8	59
3761		2		80		10		4	64
3762		6		61		10	8	11	41
3763		5		100		4	7	12	81
3764		6		100		26	15	40	43
3765		2		91		17	6	13	66
3766		3		100		36	5	5	64
3767		1		103		34	18	27	60
3768		4		79		12	1	2	55
3769		5		107		12	1	3	86
3770		1		109		32	2	10	15
3771		3		65		5		6	52
3772		1		110		24		7	78
3773		2		75		11	8		72
3774		2		132		26	13	24	94
3775		5		82		12	6	3	73
3777		2		2					2
3779		2		93		17		7	69
3780		3		88		12	4	3	76
3783		3		101		3		2	1
3784		4		93		16		16	72
3785		3		75		6		12	57
3786		3		52		2		4	45
3787		3		76	11	13	4	11	57
3788		4		109		18	8	5	94
3789		1		83		15	5	7	60
3790		5		67		12	2	2	55
3791		3		102		44	20	12	66
3792		5		101		12	4	44	45
3793		1		63		29	12	5	41
3794		2		83		10	2	5	70
3795		4		104	4	7		4	92
3797		1		142		12		33	96
3798		5		90				18	60
3799		5		62		10	4	1	55
3800		4		135		9	1	3	122
3801		1		131		23		2	106
3804		4		79		6		6	56
3805		7		89		25	10	23	42
3807		5		79		9		20	50
3808		3		87		2		12	70
3809		3		56					56
3810		2		141		20	4	14	98
3811		2		141		14	1	8	112
3812		2		76		8	6	1	1
3813		5		75		16	5	2	62
3814		3		142		7	2	8	123
3815		4		101		25	5	4	70
3816		3		63		23	18	5	51
3817		3		78		28	8	24	34
3818		1		96		10	4	1	89
3819		7		74		10	4	4	58
3820		1		106		15	3	25	68
3821		2		103		15		14	62
3823		4		55		48	1	5	3
3827		6		35		10	1	6	16
3828		2		104		72	1	11	19
3829		4		81		31	4	24	27
3830		4		71		51		6	14
3832		3		51		28		6	15
3833		4		40		4		11	24
3834		3		141	2	111	2	2	30
3835		2		78	3	20	5	3	60
3836		3		151		77	2	14	60
3837		3		80		29		3	46
3838		5		32		11	9		30
3840		5		89		23		5	61
3843		3		87		29	24	9	66
3846		5		102	4	12	19	4	100
3848		3		75		12	3	5	61
3849		4		108		70	1	11	27
3850		1		50		11	10	4	45
3851		5		51		2	1		
3853		2		57		17	3		42
3854		3		84		36		23	23
3855		4		89		50	5	8	36
3856		3		112		20	1	34	59
3859		4		83	2	31		2	50
3860		5		123		46	2	6	71
3861		5		120		32	4	39	54
3862		3		65		48	10	3	23
3863		4		111		81	3	1	32
3864		2		29		3	16	6	30
3865		3		93		76	10	5	22
3868		6		185		119	1	6	60
3869		3		37		7	29	3	55
3870		3		48	3	43	1	3	2
3872		5		188		14	27	51	
3873		2		104		33	9	7	65
3874		4		184		37	51	96	
3875		5		136		41	6	15	61
3876		2		62		17		11	36
3877		3		98		13	1	4	82
3878		1		98		32	14	5	65
3879		1		23		3	1		21
3880		8		81		26	6	18	43
3881		4		100		30	10	15	65
3882		4		49		9	1	2	39
3883		6		24		2	12	3	31
3884		7		60		6	3	10	47
3885		5		143		22	3	3	119
3886		5		44		11	9	7	35
3888		4		91		20	2	12	50
3889		1		82		14		14	48
3891		4		84		12	1	24	14
3892		3		89		29	2	6	56
3893		4		153		19		27	107
3895		6		62		11	13	3	61
3896		4		97		28	10	30	48
3897		1		111		29	18	26	74
3898		5		94		31	24	17	66
3899		3		54		20	41	24	51
3900		4		105		30	1	9	65
3901		5		129		35	31	31	94
3902		4		112		28	41	46	79
3903		5		60		40	5	6	19
3905		1		82		26	29	16	69
3906		2		102		47	16	14	57
3908		3		94		13	1	7	75
3909		3		145		39	2	16	92
3910		6		76		9	12	8	71
3911		3		136		99	3	19	20
3912		3		114		38	1	3	74
3913		1		144		33	2	22	91
3915		1		100		27	1	12	62
3916		1		77		18		5	54
3917		1		120		28		10	71
3919		5		66		21		19	26
3921		1		103		44	1	25	4
3923		4		173					
3924		1		86		21	15	9	71
3925		6		76		7	4		73
3926		2		128		29	9	10	95
3927		7		150		23	11	29	98
3928		5		98		6		5	57
3929		1		156		61	20	21	94
3930		5		152		37	23	25	113
3931		1		82		23	22	12	65
3932		5		101		30	23	26	68
3933		1		72		10	8	8	62
3934		1		75		21	7	28	34
3935		1		148		17	1	15	117
3936		3		41		37	4	1	7
3937		6		115		21	14	19	88
3938		1		98		8	2	2	86
3939		3		87		40	5	9	41
3940		1		149		60	1	37	53
3941		5		69		5		4	60
3942		1		83		16	19	33	51
3943		5		95		17	1	21	58
3945		4		24		4	3	1	22
3946		2		37		2	1	3	31
3949		1		12		5	4	1	10
3950		3		124		43	12	7	86
3951		4		76		5	7	1	77
3954		2		208		201	42	8	41
3955		1		82		14	17	9	76
3956		2		79		19		1	90
3957		1		100		15	5	2	87
3958		7		58	2	5		2	51
3961		1							51
3968		1							79
3971		3							81
3990		2							46
3991		4							54
3992		3		120	14	44	8	28	56
3995		5		70	1	12	13	11	60
4004		1							49
4006		1							13
4011		5		95	3	9		21	65
4012		5		134	16	41	26	27	92
4016		2							82
4021		3							99
4024		2							29
4026		1							74
4029		7							32
4033		2							30
4038		4							49
4040		6							53
4042		2							70
4043		2							39
4045		4		79		2			76
4046		4							66
4048		5							90
4050		3							54
4054		2							55
4057		4							56
4063		1							68
4070		4							115
4076		5							72
4077		5							60
4078		3		85					64
4080		2		105					61
4081		2		86					68
4082		7							91
4083		6		89					30
4084		4		146					76
4085		4		138					53
4086		2		86					58
4087		1		85					49
4088		2		88					34
4089		2		88					38
4090		5		64					42
4091		3		121					55
4092		2		121					59
4093		1		67					35
4094		2		113					67
4095		1		83					32
4096		4		127					58
4097		4		143					74
4102		3		98	6	15	22	7	98
4103		2		113	52	21	10	52	50
4105		2		64	18	31	34	18	49
4108		3							54
4115		2		153	47	25	1	52	77
4116		4							55
4133		1							48
4138		4							65
4139		2							48
4140		4							53
4145		3							33
4146		1							35
4150		1							21
4156		6		87					52
4168		3		63					57
4170		5		85					71
4172		3		74					54
4173		5		78					70
4174		2		77					44
4175		4		85					57
4177		1							37
4178		1							19
4179		1							22
4180		2		22					18
4181		1		82					36
4182		2		43					34
4184		1		120					22
4185		1		60					54
4186		2		50					29
4187		1		32					13
4188		1							57
4189		1		62					22
4190		4		98					16
4191		2		61					46
4193		3		96					76
4203		3		74					52
4204		4		32					28
4205		5		56					55
4206		5		62					67
4208		1		90					87
4210		1		55					52
4211		6		49					42
4212		4		37					47
4214		4		71					51
4215		1		56					50
4216		6		29					24
4217		1		19					17
4218		2		66					47
4219		1		53					36
4220		1		59	6	4	21	7	67
4221		2		53					41
4222		1		47					13
4223		1		29					38
4225		1				4		8	31
4226		2		57				14	43
4228		3		102	26	32	1	26	45
4231		2		106	7	46	38	7	91
4248		1							63
4250		1							44
4258		1							33
4260		1							9
4262		4		85		6	3		82
4263		4		63	10	7	16	10	60
4264		2		120	3	34	15	12	89
4265		2		91	6	13	5	6	77
4290		4		52		13	9		48
4315		2		115	3	21	7	3	98
4369		6							40
4372		4		56					49
4374		6		25					9
4375		4		32					12
4376		6		51					12
4377		6		53					15
4378		4		39					24
4380		1		83					58
4382		3		50					40
4384		3		21					21
4385		1		60					38
4387		5		5					4
4388		2		39					22
4392		5		111					113
4395		2		16			79		113
4396		1		143			96		160
4398		3		74			100		138
4411		1		135					118
4415		1		98					57
4417		4		50	12	18	60	13	79
4427		1		36					87
4429		5		59					1
4432		1		64	6	31	73	6	100
4433		1		27					21
4436		1		24		3		1	20
4443		1		1					1
4445		1		71					62
4447		1		136					126
4493		7		17					12
4519		2							53
4524		1		193					97
4529		1		81					67
4539		1							53
4542		1		115					55
4559		1		51					55
4560		2		49					47
4562		1		117					71
4574		2		97					66
4575		1		33					14
4576		1		51					33
4586		1		77					41
4587		2		82					57
4606		2		101					77
4607		5		113					90
4611		2		72					43
4612		2		39					38
4613		1		116					81
4616		1		77					42
4617		2		31					32
4618		1		116					89
4620		1		67					53
4621		3		73					70
4622		1		61					36
4623		1		89					67
4624		3		78					53
4625		2		78					84
4628		1		123					58
4629		3		10					23
4631		1		101					74
4633		4		42					24
4634		1		81					75
4639		3		103					57
4640		4		106					40
4642		2		44					34
4643		3		41					31
4645		1		69					53
4646		2		96					67
4650		1		92					68
4651		1		82					60
4652		3		79					66
4653		2		55					21
4655		2		9					21
4656		2		5					12
4658		2		107					55
4659		1		65					41
4660		1		103					50
4662		1		67					36
4663		2		77					38
4668		1		88					88
4669		3		101					59
4670		2		75					51
4672		2		63					56
4673		3		113					95
4693		1		60					187
4695		2					32		32
4697		4		1					97
4699		2							12
4701		2							13
4703		3		1					41
4704		2							1
4705		1							90
4708		3							22
4709		1							3
4712		1		29					25
4714		1							1
4726		2		85					75
4750		3		75					49
4751		1		61					52
4755		1		14					10
4756		5							5
4759		1		9					8
4760		1		16					25
4762		1		43					41
4769		2		20					
4775		3		14					
4781		3		9					
4782		1		39					
4785		2		42					
4788		1		52					
4789		1		19					
5382		5		23					
5383		5		23					
5384		4		30					
5385		8		17					
5401		5		20					
5402		1		31					
5403		3		15					
5404		6		24					
5405		5		28					
5446		3		50					
5655		4		16					
5660		3		19					
5661		1		134					
5662		5		14					
5663		2		21					
5664		3		23					
5665		3		20					
5666		3		18					
5670		1		21					
5671		1		18					
5673		3		25					
5676		1		23					
5677		1		25					
5678		1		23					
5679		1		17					
5680		1		23					
5681		1		25					
5682		1		25					
5683		3		25					
5685		1		26					
5686		3		45					
5687		3		22					
5690		1		30					
5692		2		23					
5693		3		19					
5694		1		21					
5695		1		22					
5696		3		32					
5697		3		22					
5698		4		26					
5699		3		24					
5702		1		24					
5703		2		22					
5704		1		7					
5705		1		10					
5706		1		8					
5707		2		27					
5708		1		31					
5709		1		24					
5710		4		24					
5711		4		26					
5712		4		25					
5714		4		37					
5715		1		26					
5716		1		19					
5717		1		29					
5720		2		26					
5721		2		46					
5722		2		28					
5723		2		28					
5724		2		40					
5725		1		22					
5726		2		37					
5727		2		9					
5729		1		36					
5732		1		8					
5733		3		30					
5734		2		39					
5735		1		27					
5736		1		36					
5737		4		36					
5738		2		31					
5740		1		25					
5741		4		29					
5742		3		37					
5743		1		37					
5744		4		33					
5745		4		32					
5746		2		29					
5747		2		24					
5748		2		31					
5750		4		30					
5751		1		13					
5752		5		11					
5755		3		27					
5757		2		35					
5758		5		29					
5759		5		32					
5760		1		35					
5761		2		31					
5762		1		2					
5764		2		26					
5765		4		25					
5766		1		21					
5767		1		3					
5768		4		22					
5769		3		20					
5770		1		18					
5771		2		16					
5772		1		2					
5773		2		19					
5774		5		18					
5776		1		7					
5777		1		9					
5778		1		11					
5779		1		9					
5780		3		22					
5781		5		34					
5782		4		27					
5783		4		24					
5784		6		28					
5785		3		19					
5786		5		24					
5787		1		26					
5788		6		20					
5792		1		24					
5793		3		26					
5794		1		21					
5795		1		24					
5796		6		26					
5802		1		13					
5806		1		28					
5807		3		21					
5808		5		28					
5809		2		31					
5810		3		25					
5811		2		33					
5813		1		13					
5815		2		2					
5818		2		9					
5819		1		14					
5822		2		25					
5823		1		25					
5824		1		31					
5825		1		24					
5826		1		23					
5827		1		15					
5829		2		20					
5830		2		20					
5831		4		15					
5832		1		18					
5833		1		16					
5834		1		13					
5835		1		33					
5836		1		31					
5837		3		30					
5838		1		33					
5839		1		33					
5840		2		27					
5847		1		13					
5848		1		11					
5849		4		30	3				
5850		3		22					
5851		2		40	9				
5852		1		25	1				
5853		2		31	2				
5854		2		33	4				
5856		1		4					
5862		2		26	1				
5873		6		21					
5879		1		12					
5880		1		16					
5882		3		18					
5887		3		27					
5888		1		15					
5889		4		24					
5890		4		13					
5891		2		13					
5894		3		28					
5895		4		31					
5896		1		29					
5897		1		28					
5898		2		28					
5899		3		54					
5900		1		30					
5901		1		12					
5902		3		14					
5903		2		29					
5905		2		35					
5906		1		30					
5907		2		38					
5908		4		30					
5909		1		32					
5910		3		33					
5912		2		20					
5913		1		20					
5914		2		20					
5915		2		32					
5916		1		32					
5917		1		18					
5918		3		22					
5919		3		19					
5920		3		13					
5921		3		10					
5922		4		39					
5923		1		32					
5924		1		22					
5925		1		34					
5926		2		31					
5927		1		20					
5930		1		25					
5931		1		22					
5932		1		30					
5933		3		23					
5934		2		20					
5935		1		30					
5936		1		25					
5937		1		25					
5938		1		26					
5939		1		25					
5940		3		30					
5941		1		31					
5942		2		20					
5947		1		28					
5948		1		38					
5950		2		19					
5951		1		19					
5952		4		24					
5953		1		23					
5954		3		20					
5955		1		19					
5956		2		29					
5957		2		25					
5958		1		18					
5959		2		30					
5960		1		10					
5962		5		80					
5963		1		28					
5964		2		28					
5965		1		30					
5966		1		27					
5967		1		30					
5968		2		31					
5969		2		30					
5970		3		29					
5971		1		30					
5972		2		30					
5973		2		29					
5976		1		30					
5981		1		27					
5982		1		27					
5983		1		27					
5984		1		28					
5985		2		27					
5986		2		27					
5987		1		26					
5987	A	2		27					
5988		4		38					
5989		2		24					
5993		2		34					
5994		2		33					
5997		1		12					
5999		1		12					
6000		2		31					
6001		2		30					
6002		2		30					
6003		2		38					
6004		2		30					
6005		1		34					
6006		2		30					
6009		2		21					
6010		1		20					
6016		1		18					
6018		1		41					
6019		3		40					
6020		2		40					
6021		3		31					
6022		3		41					
6023		4		31					
6024		5		51					
6025		4		31					
6026		3		39					
6032		1		32					
6033		2		30					
6034		3		31					
6035		2		26					
6037		3		30					
6038		3		31					
6039		1		20					
6040		1		10					
6041		2		25					
6042		2		21					
6043		1		10					
6044		1		35					
6045		3		28					
6046		2		35					
6047		1		23					
6048		3		25					
6053		3		27					
6054		2		28					
6055		1		20					
6056		1		21					
6057		1		11					
6058		4		22					
6059		3		27					
6060		4		20					
6061		3		30					
6062		3		25					
6063		1		20					
6064		4		25					
6065		3		21					
6066		1		31					
6067		5		25					
6070		2		20					
6073		3		29					
6074		1		20					
6075		2		29					
6076		1		20					
6077		1		19					
6078		2		15					
6079		3		26					
6080		4		25					
6081		3		25					
6082		2		30					
6083		4		27					
6084		2		20					
6085		4		33					
6086		4		25					
6087		4		27					
6088		4		24					
6089		6		31					
6094		1		11					
6095		3		15					
6096		1		10					
6097		1		20					
6098		3		25					
6099		2		20					
6100		2		20					
6101		3		25					
6102		4		25					
6103		3		30					
6104		1		26					
6105		2		29					
6106		4		25					
6112		2		20					
6113		5		21					
6114		4		25					
6115		3		21					
6116		2		21					
6118		3		27					
6119		4		23					
6120		3		23					
6121		3		28					
6122		2		17					
6123		1		30					
6124		1		28					
6125		4		29					
6126		1		28					
6130		4		29					
6131		2		22					
6132		1		23					
6133		5		29					
6136		4		23					
6137		2		15					
6138		3		16					
6139		2		23					
6140		1		30					
6141		1		25					
6142		5		25					
6143		4		31					
6144		3		30					
6149		2		19					
6150		4		31					
6151		3		19					
6153		2		25					
6154		1		25					
6155		5		25					
6156		4		25					
6157		3		30					
6158		1		21					
6165		1		16					
6166		1		17					
6167		1		16					
6169		2		25					
6170		3		15					
6171		1		30					
6172		2		26					
6173		1		25					
6174		5		30					
6175		5		25					
6176		1		15					
6177		4		16					
6185		1		17					
6187		1		17					
6188		1		26					
6189		1		34					
6190		1		26					
6191		4		17					
6192		2		16					
6193		1		26					
6194		3		17					
6195		3		25					
6201		2		25					
6202		1		28					
6203		1		17					
6204		2		23					
6209		1		15					
6210		6		25					
6211		3		25					
6212		4		25					
6215		1		35					
6216		2		30					
6217		6		27					
6218		1		27					
6219		5		27					
6227		3		90	5	3			
6228		1		17					
6229		1		30					
6230		1		25					
6231		1		65	4	7			
6233		2		29					
6234		4		17					
6235		2		32					
6236		2		26					
6237		1		30					
6238		1		19					
6239		6		30					
6240		1		27					
6241		2		27					
6248		1		19					
6249		2		31					
6251		1		35					
6252		4		15					
6253		1		15					
6254		3		25					
6256		2		25					
6257		1		25					
6258		2		20					
6259		6		30					
6260		5		30					
6261		1		15					
6269		3		25					
6270		3		25					
6271		1		25					
6273		3		31					
6274		2		26					
6275		7		25					
6276		1		25					
6277		2		15					
6279		2		26					
6280		2		35					
6281		1		15					
6286		1		100					
6287		4		26					
6288		1		25					
6290		4		14					
6291		2		15					
6292		2		15					
6293		3		15					
6294		3		26					
6295		4		25					
6296		2		15					
6297		2		15					
6298		2		15					
6299		1		24					
6300		2		27		17			
6307		1		15					
6308		6		25					
6309		2		20					
6310		4		30					
6311		3		15					
6312		6		29					
6313		2		34					
6314		4		25					
6315		1		24					
6316		2		15					
6317		8		25					
6318		5		15					
6319		1		15					
6320		6		25					
6321		2		29					
6322		3		25					
6323		2		15					
6325		5		24					
6334		2		15					
6335		3		20					
6336		3		20					
6340		3		10					
